00497570	6	00495205	
00497754	3	00136799	
00497851	2	02215637	00498037
00498037	3	00497851	
00498142	3	00153083	
00498300	4	00498786	
00498472	4	00498786	
00498636	4	00498786	
00498786	3	00453467	00084315;00139728;00457106;00498300;00498472;00498636;00499097;00499244
00499097	4	00498786	
00499244	4	00498786	
00499380	3	00453467	
00499611	2	00126072	
00499743	3	00145958	
00499917	3	00145958	
00500069	3	00444071	
00500243	2	00173351	
00500385	2	00109468	
00500503	3	00145958	
00500593	3	00145958	
00500723	3	00296959	
00500893	2	00126072	
00501136	2	00126072	
00501437	2	00109468	
00501719	3	00145958	
00501915	2	00126072	
00502129	3	00139943	
00502240	2	00126072	
00502369	3	00502977	
00502615	2	00126072	
00502799	2	00109468	
00502977	2	02355171	00502369
00503166	2	00126072	
00503413	3	00145958	
00503559	5	00503838	
00503704	5	00503838	
00503838	4	00171599	00503559;00503704;00504139
00504139	5	00503838	
00504245	3	00137133	00443018;00504650;00504796
00504650	4	00504245	
00504796	4	00504245	00505100
00505100	5	00504796	
00505351	2	00126072	
00505545	3	00406465	
00505757	4	00516235	
00505982	3	00114965	
00506232	2	00126072	
00506430	2	00173351	
00506593	3	00506701	
00506701	2	00126072	00506593
00506798	5	00444625	
00506883	3	00300361	
00507121	3	00453467	
00507306	3	00145958	
00507458	3	00145958	
00507620	3	00206293	
00507753	4	00205454	
00507908	4	01311341	
00508033	4	01466592	
00508224	3	00139943	
00508412	3	00139943	
00508566	4	00508745	
00508745	3	00114965	00508566
00508994	3	00509113	
00509113	2	00126072	00508994;00509726;00509925;00510014;00510181;00510530;00510688;00511794;00511950;00512121;00512259;01006280;01275827;01275970;01276093;01585566;01594397;02514312
00509726	3	00509113	
00509925	3	00509113	
00510014	3	00509113	
00510181	3	00509113	
00510309	4	00454635	
00510430	8	01278925	
00510530	3	00509113	
00510688	3	00509113	00510938;00511445
00510938	4	00510688	
00511039	2	00109468	00511197;00511315
00511197	3	00511039	
00511315	3	00511039	
00511445	4	00510688	00511657;01541257
00511657	5	00511445	
00511794	3	00509113	
00511950	3	00509113	
00512121	3	00509113	
00512259	3	00509113	
00512399	2	00126072	
00512511	3	00114965	00512844
00512717	3	00114965	
00512844	4	00512511	
00512936	2	01620211	
00513124	5	00520443	
00513267	2	00126072	00513563;00513721;00513830;01304044
00513563	3	00513267	
00513721	3	00513267	
00513830	3	00513267	
00513958	2	00126072	00514258;02479662
00514258	3	00513958	
00514425	3	00169614	
00514573	10	01015376	00515017;00841943
00514838	11	00515544	
00515017	11	00514573	
00515150	11	00515544	
00515544	10	01015376	00514838;00515150;00558614
00515811	2	00126072	00588693
00515952	2	00126072	
00516235	3	00137133	00055613;00185052;00185248;00185493;00185610;00185843;00186146;00186306;00186591;00186712;00186885;00187057;00187161;00187292;00292206;00372476;00475693;00505757;00517222;00517374;00517505;00517664;00517827;00518012;00518208;00518320;00518445;00518609;00527161;00578247;01199976;02131565;02336571
00517222	4	00516235	
00517374	4	00516235	
00517505	4	00516235	
00517664	4	00516235	
00517827	4	00516235	
00518012	4	00516235	
00518208	4	00516235	
00518320	4	00516235	
00518445	4	00516235	
00518609	4	00516235	00518764
00518764	5	00518609	
00518927	4	02332196	00519368
00519195	2	00126072	
00519368	5	00518927	
00519475	3	02553283	
00519733	3	00314788	
00519932	7	00941888	
00520136	3	00105087	00520443
00520309	2	00126072	
00520443	4	00520136	00513124;00520831
00520831	5	00520443	
00520934	2	00126072	
00521099	2	02372362	
00521274	7	00521437	
00521437	6	00782236	00521274;00521682
00521682	7	00521437	
00521840	2	00173351	
00521961	2	00126072	
00522113	2	00173351	
00522265	2	00126072	
00522376	3	01210147	
00522558	3	00281861	
00522721	3	00281861	
00522828	3	00145958	
00522954	3	00384213	
00523148	2	00126072	
00523362	4	00149403	
00523521	2	01854282	
00523693	2	00126072	
00523831	2	00109468	00524175
00524175	3	00523831	
00524384	2	00126072	
00524516	3	00356912	
00524725	2	00126072	
00524975	2	00126072	
00525163	2	00126072	
00525379	2	00109468	
00525610	2	00126072	
00525762	2	00109468	00526107
00526107	3	00525762	
00526244	2	00109468	
00526361	2	00126072	
00526526	5	02484525	
00526754	4	00447840	
00526885	2	00126072	
00527012	2	00109468	
00527161	4	00516235	
00527309	2	00109468	
00527419	2	00109468	
00527521	4	01751525	
00527723	2	00126072	
00527829	2	00109468	
00527975	4	00449819	
00528114	3	00353480	
00528312	3	00114965	
00528447	2	00126072	
00528652	5	00212840	00529195
00528881	2	00109468	
00529015	3	00444071	
00529195	6	00528652	
00529305	5	00212840	
00529419	4	00387981	00529688
00529688	5	00529419	
00529916	2	00109468	
00530070	1		00530491;00530662;00530839;00531097;00531257;00531371;02102203
00530491	2	00530070	
00530662	2	00530070	
00530839	2	00530070	
00531097	2	00530070	
00531257	2	00530070	
00531371	2	00530070	
00531522	2	00173351	
00531672	3	00381684	
00531909	2	00126072	
00532148	4	00220702	
00532243	2	00173351	
00532382	4	00241924	
00532569	3	00494639	00532724;00580789
00532724	4	00532569	
00532849	2	00109468	
00532984	2	00109468	
00533195	4	00430013	
00533408	2	00126072	
00533509	2	00126072	
00533687	2	00126072	
00533966	2	00126072	
00534265	4	00838384	
00534483	4	00261534	
00534607	4	00261534	
00534751	4	00261534	
00534853	2	00122978	
00534977	2	00126072	
00535174	2	00126072	
00535302	2	00126072	
00535449	2	00126072	
00535625	2	00126072	
00535760	2	00126072	
00535917	3	00284671	00286353;00536141;00536228;00536336;00536440;00536650
00536141	4	00535917	
00536228	4	00535917	
00536336	4	00535917	
00536440	4	00535917	00536561
00536561	5	00536440	
00536650	4	00535917	
00536749	2	00126072	
00536924	2	00126072	
00537068	2	00109468	
00537223	2	00126072	
00537384	2	00126072	
00537615	3	00420328	
00537758	2	00126072	
00537887	2	00109468	
00538001	5	02384895	
00538130	2	00109468	
00538233	2	00109468	
00538396	2	00126072	
00538574	2	00126072	
00538712	2	00126072	
00538839	2	00109468	
00538972	2	00126072	
00539123	2	00109468	
00539279	2	00109468	
00539403	2	00109468	
00539534	2	00126072	
00539651	2	00126072	
00539932	2	00109468	
00540190	2	00109468	
00540418	4	00171865	
00540626	3	01631641	
00540850	3	02054081	
00541016	5	02344167	
00541181	3	00340548	
00541315	3	00153083	00318370;00541704;00541819;00542826
00541704	4	00541315	
00541819	4	00541315	
00542026	2	00126072	
00542243	4	00154586	00234758;00264920
00542497	4	00154586	
00542631	2	00173351	
00542826	4	00541315	
00543033	3	00225327	
00543200	2	00109468	
00543613	3	00225327	
00543748	2	00126072	
00543889	4	01668067	
00544096	2	00109468	
00544241	3	02153218	
00544367	2	00109468	
00544490	2	00109468	00544825;00547033
00544825	3	00544490	
00544998	2	00126072	
00545091	2	00126072	
00545216	3	00371917	
00545360	3	00371917	
00545484	4	00323648	
00545629	2	00126072	00545870;00546016
00545870	3	00545629	
00546016	3	00545629	00546220
00546220	4	00546016	
00546372	2	00109468	
00546502	2	00126072	
00546637	2	00109468	
00547033	3	00544490	
00547160	4	00547272	
00547272	3	01853188	00547160
00547478	2	02292634	
00547608	2	00126072	
00547689	3	00140787	
00547809	4	00156409	
00547953	4	00151509	
00548102	2	00109468	
00548301	2	00109468	
00548380	2	00126072	
00548573	2	00126072	
00548786	2	00126072	
00548882	2	00126072	01648832
00549075	2	00126072	
00549233	3	00427254	
00549346	2	00423043	00308887
00549559	2	00109468	
00549696	2	00109468	
00549830	5	00837582	
00549993	3	02262575	
00550143	4	00149403	
00550297	2	00126072	
00550476	2	00109468	
00550632	2	02458316	
00550851	1		
00551059	3	00206293	
00551194	1		00551623;00552142;00552489;00552688;00561468;00746223;01864093;02105651
00551623	2	00551194	
00551900	3	00114965	
00552142	2	00551194	
00552287	2	00109468	
00552489	2	00551194	
00552688	2	00551194	
00552795	2	00126072	
00552917	2	00126072	
00553083	2	00109468	
00553215	2	00126072	
00553330	2	00126072	
00553535	2	00126072	
00553696	2	00126072	
00553892	2	00109468	00210263;00210685;00400459;00554130
00554130	3	00553892	
00554285	2	00126072	
00554484	2	00109468	
00554693	4	00395719	
00554804	2	00126072	
00554951	2	00126072	
00555187	2	00126072	
00555375	1		
00555545	2	00126072	
00555806	2	00126072	
00555971	2	00109468	
00556161	4	00156409	
00556317	3	00556524	
00556524	2	00126072	00556317
00556731	2	00109468	
00556857	2	00173351	
00557078	2	00126072	
00557270	6	00193830	
00557466	3	00114965	
00557670	2	00126072	
00557932	2	00126072	
00558099	2	00126072	
00558293	2	00109468	01880900
00558481	4	00149403	
00558614	11	00515544	
00558763	2	00173351	
00559138	5	00462448	
00559296	2	00126072	
00559448	3	00206293	
00559613	4	00149403	
00559750	4	00149403	
00560040	2	00126072	
00560179	2	00126072	
00560467	4	00334996	
00560633	2	00126072	
00560831	2	00126072	
00560996	2	00126072	00561199
00561199	3	00560996	
00561324	1		
00561468	2	00551194	
00561705	3	00380830	
00561841	3	00380830	
00561970	2	00126072	00562167
00562167	3	00561970	01251346;01301713;01556543
00562343	2	00109468	
00562452	2	00109468	
00562648	2	02615799	
00562791	6	01159815	
00562964	2	00126072	
00563144	4	01630984	
00563259	2	00126072	
00563380	4	00430013	
00563600	4	00430013	
00563797	2	00126072	
00563959	2	00126072	00564177
00564177	3	00563959;00126072	
00564437	2	00109468	
00564629	4	02473085	
00564901	2	00126072	
00565228	2	00109468	
00565377	3	00137133	00565591
00565591	4	00565377	
00565772	2	00109468	00565934
00565934	3	00565772	
00566158	2	00126072	
00566356	2	00109468	
00566558	3	01266847	
00566669	2	00109468	
00566935	2	00126072	
00567101	2	00109468	
00567258	3	00381684	
00567399	2	00126072	
00567646	2	00126072	
00567972	2	00126072	
00568176	2	00109468	
00568368	5	01359453	00568561
00568561	6	00568368	
00568681	2	00126072	
00568852	2	00109468	
00569048	2	00126072	
00569311	2	00126072	
00569560	2	00126072	
00569738	2	00126072	
00569956	2	00126072	
00570164	3	00383306	
00570395	3	00383306	
00570633	2	00126072	
00570818	2	00109468	
00570947	3	00114965	
00571080	2	00173351	
00571282	2	00427911	
00571460	2	00126072	
00571601	4	00154586	
00571771	2	00109468	00571984
00571984	3	00571771	
00572138	1		00572350
00572350	2	00572138	
00572467	5	00158612	
00572673	2	00173351	
00572815	2	00126072	
00572978	2	00109468	
00573098	2	00109468	
00573263	2	00126072	
00573439	2	00109468	
00573579	2	00109468	
00573738	2	02686624	
00573865	2	00109468	
00574017	4	00204228	
00574162	3	02516039	
00574324	2	00126072	
00574534	2	00126072	
00574648	2	00126072	
00574748	2	00126072	
00575009	2	00126072	
00575295	2	00109468	
00575418	2	00126072	
00575591	2	00173351	
00575812	2	00126072	
00576073	2	00109468	
00576246	2	00126072	
00576436	2	00126072	
00576638	2	00173351	
00576797	2	00109468	00368069
00577047	2	00126072	00367894
00577305	2	00173351	
00577461	2	00109468	
00577575	2	00109468	
00577761	2	00109468	
00577937	3	00114965	
00578056	2	00126072	
00578247	4	00516235	
00578407	5	00162496	
00578577	2	00109468	
00578766	2	00126072	
00578916	2	00126072	
00579075	2	00109468	
00579193	2	00126072	
00579372	2	00126072	
00579585	4	00299025	
00579810	2	00126072	
00579939	2	00109468	
00580070	3	00209244	
00580182	2	00126072	
00580444	2	00109468	
00580642	2	00126072	
00580789	4	00532569	
00581029	2	00126072	
00581219	2	00109468	
00581422	2	00126072	
00581589	2	00126072	
00581797	2	00126072	
00581942	2	00126072	
00582115	2	00109468	
00582282	2	00126072	
00582432	2	00109468	
00582586	2	00126072	
00582748	2	00109468	
00582968	2	00126072	
00583222	2	00126072	
00583395	2	00126072	
00583604	3	00379335	
00583820	4	00377673	
00583994	2	00126072	
00584141	2	00109468	
00584319	2	00126072	
00584600	2	00109468	
00584836	2	00126072	
00584982	2	00126072	
00585068	3	00206293	
00585297	4	00205454	
00585487	2	00109468	
00585681	2	00423043	
00585887	2	00109468	
00586031	2	00126072	
00586225	4	00377673	
00586375	3	00114965	
00586482	3	00114965	
00586576	3	00114965	
00586683	3	00114965	
00586782	3	00114965	
00586882	3	00114965	
00586984	3	00114965	
00587063	3	00114965	
00587150	3	00114965	
00587234	3	00114965	
00587318	2	00126072	
00587464	2	00109468	
00587538	2	00126072	
00587675	2	00109468	
00587808	4	00430013	
00587970	4	00241924	
00588144	4	00430013	
00588295	2	00109468	
00588439	2	00126072	
00588561	4	00588693	
00588693	3	00515811	00588561
00588846	2	00173351	
00589020	2	00126072	
00589133	2	00126072	
00589255	2	00109468	
00589392	1		
00589500	1		
00589616	2	00590283	00591636;00591761;00592156;00592319
00590098	2	02150244	
00590283	1		00589616;00590704;00591133;00591299;00592037;00595247;00621911;00624823;00627937;00636568;00730916
00590704	2	00590283	
00590864	3	00592914	
00591133	2	00590283	
00591299	2	00590283	
00591636	3	00589616	
00591761	3	00589616	
00592037	2	00590283	
00592156	3	00589616	
00592319	3	00589616	
00592510	1		00592914;00593736
00592914	2	00592510	00590864
00593150	1		
00593432	1		00593581
00593581	2	00593432	
00593736	2	00592510	
00593939	6	02260917	
00594097	5	00692380	
00594278	4	00688348	
00594595	5	00818972	
00594758	5	00818972	
00594917	5	00685199	
00595064	4	00638236	
00595247	2	00590283	
00595453	1		
00595732	1		
00596016	1		00596529;00730579
00596529	2	00596016	
00596701	2	02534950	
00596900	1		
00597025	1		00722732
00597330	1		00597879;00598780;00599029
00597527	1		00597737
00597737	2	00597527	
00597879	2	00597330	
00598039	4	02114674	00598456;00598611
00598456	5	00598039	
00598611	5	00598039	
00598780	2	00597330	00637456
00599029	2	00597330	
00599310	1		00599673;00600148;00603650;00608509
00599673	2	00599310	
00599897	3	02227100	
00600024	2	00611721	
00600148	2	00599310	
00600349	1		00600829;00601008;00601230;00723226;00723361
00600829	2	00600349	
00601008	2	00600349	
00601115	5	00833312	
00601230	2	00600349	
00601387	1		00601630;00604200;00607488
00601630	2	00601387	
00601765	4	01825361	00602119;00602298;00724637
00602119	5	00601765	
00602298	5	00601765	
00602438	3	00724156	00739010
00602773	1		
00602976	1		
00603054	5	00685199	
00603217	4	00688348	00603507
00603507	5	00603217	
00603650	2	00599310	00603905
00603905	3	00603650	
00604030	3	00604200	
00604200	2	00601387	00604030;00604574;00605489
00604574	3	00604200	
00604693	6	00830768	00605217;00605376;00605620;00605844
00605217	7	00604693	
00605376	7	00604693	
00605489	3	00604200	
00605620	7	00604693	
00605742	3	02423786	
00605844	7	00604693	
00605971	3	00608509	00606325
00606325	4	00605971	
00606481	6	00830768	00606705;00607066
00606705	7	00606481	
00606893	2	01771801	
00607066	7	00606481	
00607178	3	00608509	
00607488	2	00601387	
00607730	6	00830768	00607866;00607995
00607866	7	00607730	
00607995	7	00607730	00608245
00608245	8	00607995	
00608395	4	00691086	
00608509	2	00599310	00605971;00607178
00608800	1		00609022;00609193
00609022	2	00608800	
00609193	2	00608800	
00609334	1		00609926;00611928;00698618
00609926	2	00609334	
00610056	4	00652006	
00610224	3	00730579	
00610362	1		
00610532	2	00610654	
00610654	1		00610532
00610906	2	00423043	
00611060	2	00611237	00618360
00611237	1		00611060;00611564;00739198;00958719
00611564	2	00611237	
00611721	1		00600024;00614373
00611928	2	00609334	00620141
00612092	1		00612324;00612482;00613596
00612324	2	00612092	
00612482	2	00612092	
00612609	2	00612810	
00612810	1		00612609;00698180
00613035	1		
00613356	3	00715072	
00613596	2	00612092	00613981
00613981	3	00613596	
00614139	2	02584595	
00614373	2	00611721	
00614532	2	02292463	
00614762	2	00615374	
00614907	1		00615215
00615215	2	00614907	
00615374	1		00614762;00615748
00615748	2	00615374	00616135;00616355;02233050;02233137
00616135	3	00615748	
00616355	3	00615748	
00616520	2	00616690	
00616690	1		00616520;00618188
00617112	5	00617464	00617306
00617306	6	00617112	
00617464	4	00472642	00617112
00617843	1		00618051
00618051	2	00617843	
00618188	2	00616690	
00618360	3	00611060	
00618547	1		00618983
00618785	5	00692380	
00618983	2	00618547	
00619103	5	00802592	
00619295	2	00619438	
00619438	1		00619295;00619747;00673109;02543308
00619747	2	00619438	
00619957	4	00620141	00621282
00620141	3	00611928	00619957;00620372;02197438
00620372	4	00620141	
00620568	2	00701581	00652006
00620873	2	00701581	00278169;00621175
00621175	3	00620873	
00621282	5	00619957	
00621541	3	00624823	
00621911	2	00590283	
00622051	4	00624056	
00622204	5	01660937	
00622345	2	00126072	00622598
00622598	3	00622345	
00622730	7	00941888	
00623176	3	00624823	
00623325	2	00630153	
00623406	2	02610777	00623876;00624056;02164171
00623876	3	00623406	
00624056	3	00623406	00622051;00624678;02729107
00624678	4	00624056	
00624823	2	00590283	00621541;00623176;00625328;00625484;00625619;00625812;00625935;00626148;00626756;00629157;01634074
00625328	3	00624823	
00625484	3	00624823	
00625619	3	00624823	
00625812	3	00624823	
00625935	3	00624823	
00626148	3	00624823	00626438
00626438	4	00626148	
00626604	4	01637684	
00626756	3	00624823	00627155;00627360;00627478;00627767;00629486;00629632
00627155	4	00626756	
00627360	4	00626756	
00627478	4	00626756	
00627600	3	00676526	
00627767	4	00626756	
00627937	2	00590283	
00628065	5	00944022	00628405;00628527;01070017
00628405	6	00628065	
00628527	6	00628065	
00628728	6	00919743	00629057
00629057	7	00628728	
00629157	3	00624823	00629355
00629355	4	00629157	
00629486	4	00626756	
00629632	4	00626756	
00629787	3	00200761	
00629964	4	00664507	
00630153	1		00623325;00630919;00631400;00631688;00631885;00632042;00634289;00636134;00672179;00706154;00706456;00715072;00724156;00734247;00736371;00741087;00741345
00630919	2	00630153	
00631154	3	00634289	
00631400	2	00630153	
00631551	3	00706993	
00631688	2	00630153	
00631885	2	00630153	
00632042	2	00630153	00632906;00633060;00633253;00685046;00705278;00927081;01835250;02170904
00632906	3	00632042	
00633060	3	00632042	
00633253	3	00632042	
00633399	4	00721658	00926844
00633898	4	00721658	00718436
00634289	2	00630153	00631154;00634593;00634756;00634927;00638921;00658931;00929020
00634593	3	00634289	
00634756	3	00634289	
00634927	3	00634289	
00635105	4	00721658	00635752;00927844
00635752	5	00635105	00635948
00635948	6	00635752	
00636134	2	00630153	00638103;00638236;00655120;00717144;00946956;00947157;01024429
00636568	2	00590283	00637185;00637376;00637566;00637723;00637941;00740319
00637185	3	00636568	
00637376	3	00636568	
00637456	3	00598780	
00637566	3	00636568	
00637723	3	00636568	00722885
00637941	3	00636568	
00638103	3	00636134	
00638236	3	00636134	00595064;00690947;00730788
00638550	1		00638777
00638777	2	00638550	
00638921	3	00634289	00639856;00640385;00640499;00640810;00641140;00641355;00641660;00642047;00642490;00642914;00643334;00643760;00644306;00644465;00644642;00648391;00674352;00725991;00733144;00735067
00639856	4	00638921	
00640247	3	02651091	
00640385	4	00638921	
00640499	4	00638921	
00640810	4	00638921	
00640993	4	02259066	
00641140	4	00638921	
00641355	4	00638921	
00641511	1		
00641660	4	00638921	
00641798	5	00643334	
00641924	5	00643334	
00642047	4	00638921	
00642312	4	02170904	
00642490	4	00638921	00642800
00642800	5	00642490	
00642914	4	00638921	00643194
00643194	5	00642914	
00643334	4	00638921	00641798;00641924;00643591
00643591	5	00643334	
00643760	4	00638921	00644019;00644160
00644019	5	00643760	
00644160	5	00643760	
00644306	4	00638921	
00644465	4	00638921	
00644642	4	00638921	
00644859	2	00078513	
00645135	1		00645572;00647068
00645572	2	00645135	
00645728	6	00193830	
00646092	2	00109468	
00646245	1		00646894;00647205;00647424;00648195;00649582;00654571;00663742;00696740;00697955;00698828;00699185;00731071;00790800;01463223;02134765
00646894	2	00646245	
00647068	2	00645135	
00647205	2	00646245	00647924
00647424	2	00646245	00647592
00647592	3	00647424	00647788
00647788	4	00647592	
00647924	3	00647205	00648095
00648095	4	00647924	
00648195	2	00646245	
00648391	4	00638921	00648565
00648565	5	00648391	
00648747	2	00699355	00649161;00649282;00649423;00741541
00649161	3	00648747	
00649282	3	00648747	
00649423	3	00648747	
00649582	2	00646245	02459761
00649724	4	00649877	
00649877	3	00790800	00649724;00650417;00650686;00650898;00651015
00650417	4	00649877	
00650686	4	00649877	
00650898	4	00649877	
00651015	4	00649877	
00651134	3	00790800	00651410;00651540;00712435
00651410	4	00651134	
00651540	4	00651134	
00651669	4	00652006	00651886
00651886	5	00651669	
00652006	3	00620568	00610056;00651669;00652603;00653151;00653301;00653430;00662884;00663151;00663398;00663502;00716178;00732484;02517971;02518474
00652603	4	00652006	
00652816	3	00719282	
00652969	3	00719282	
00653151	4	00652006	
00653301	4	00652006	
00653430	4	00652006	
00653662	3	00958719	02703792
00654017	1		
00654293	5	00656296	
00654571	2	00646245	00654954;00663631
00654954	3	00654571	
00655120	3	00636134	
00655291	4	02170904	
00655686	5	00692380	
00655929	5	00692380	
00656117	2	00109468	
00656296	4	00658931	00368762;00654293;00657049;00657226;00657463;00657658;00657778;00657963;00658247;00659221;02737507
00657049	5	00656296	
00657226	5	00656296	
00657463	5	00656296	
00657658	5	00656296	
00657778	5	00656296	
00657963	5	00656296	
00658247	5	00656296	00658496;00658587;00658687;01388727
00658496	6	00658247	
00658587	6	00658247	
00658687	6	00658247	
00658931	3	00634289	00656296
00659221	5	00656296	
00659399	4	00683348	
00659723	3	00672179	00660290;00660469;00660584;00660783;00661206;00662052;00662242;00662401;00662522
00660290	4	00659723	
00660469	4	00659723	
00660584	4	00659723	
00660783	4	00659723	00387636;00660931
00660931	5	00660783	
00661044	5	00661206	
00661206	4	00659723	00661044
00661447	3	00661773	
00661655	3	00661773	
00661773	2	02610777	00661447;00661655
00662052	4	00659723	
00662242	4	00659723	
00662401	4	00659723	
00662522	4	00659723	
00662642	4	00683348	00316611
00662884	4	00652006	
00663151	4	00652006	
00663398	4	00652006	
00663502	4	00652006	
00663631	3	00654571	
00663742	2	00646245	02460829
00664100	3	00666401	00664403
00664403	4	00664100	
00664507	3	00666401	00629964;00665078;00665467;00665600;00665737;00665812;00666029;00969487
00665078	4	00664507	
00665271	3	00666401	
00665467	4	00664507	
00665600	4	00664507	
00665737	4	00664507	
00665812	4	00664507	
00666029	4	00664507	
00666194	7	00822637	00667689
00666401	2	00667804	00664100;00664507;00665271
00666706	2	00667804	00667153;00667548;00668804;01805062
00667153	3	00666706	
00667253	5	00669342	
00667394	2	01620211	01064417
00667548	3	00666706	
00667689	8	00666194	
00667804	1		00223535;00223676;00666401;00666706;00668428;00669142
00668428	2	00667804	00668640
00668640	3	00668428	
00668804	3	00666706	00669020;00669342
00669020	4	00668804	
00669142	2	00667804	
00669342	4	00668804	00667253;00669665;00669860
00669665	5	00669342	
00669860	5	00669342	
00670017	5	00803980	00670723;00671017;00671161;00671284;00671548;00672097;00739889
00670723	6	00670017	
00671017	6	00670017	
00671161	6	00670017	
00671284	6	00670017	
00671446	2	02534046	
00671548	6	00670017	
00671680	3	02112831	00671888
00671888	4	00671680	
00672097	6	00670017	
00672179	2	00630153	00659723;00672910;00675902;00676259;00681856;00683200;00683348;00684511;00687584;00688348;00691086;00713964;00721658;00728262;00742058;00808840;00824028;00857194;02529450;02529619;02537291
00672910	3	00672179	00735655
00673109	2	00619438	00673254;00673936;00714218
00673254	3	00673109	00673572
00673572	4	00673254	
00673778	4	00673936	
00673936	3	00673109	00673778
00674196	4	00700621	01087648
00674352	4	00638921	00675014;00675260;00675367;00675490;00675685;00684149;00699870;00714385;00742295;00920717
00675014	5	00674352	
00675260	5	00674352	
00675367	5	00674352	
00675490	5	00674352	
00675685	5	00674352	
00675902	3	00672179	00676436
00676156	4	00676259	
00676259	3	00672179	00676156;00734860
00676436	4	00675902	
00676526	2	00699355	00627600;00677331;00677511;00677687;00677820;00678054;00678186;00678369;00678783;00678940;00679122;00679364;00679463;00679602;00681158;00725184;00949109;02351891;02405520;02405779;02405902;02406665;02466737
00677331	3	00676526	
00677511	3	00676526	
00677687	3	00676526	
00677820	3	00676526	
00678054	3	00676526	
00678186	3	00676526	
00678369	3	00676526	00678633
00678633	4	00678369	
00678783	3	00676526	
00678940	3	00676526	
00679122	3	00676526	
00679364	3	00676526	
00679463	3	00676526	
00679602	3	00676526	00679885;00680024
00679885	4	00679602	
00680024	4	00679602	
00680201	3	00706456	00680466;00680696;00680900;00681031
00680466	4	00680201	
00680696	4	00680201	
00680900	4	00680201	
00681031	4	00680201	
00681158	3	00676526	
00681308	1		00681634
00681634	2	00681308	
00681856	3	00672179	
00682064	4	02542223	00682265;01088088
00682265	5	00682064	00682404
00682404	6	00682265	
00682611	5	00682760	
00682760	4	00702806	00682611
00683044	4	00702806	
00683200	3	00672179	
00683348	3	00672179	00659399;00662642;00684355;00684700;00684847;00858506
00684149	5	00674352	
00684355	4	00683348	
00684511	3	00672179	
00684700	4	00683348	
00684847	4	00683348	00201227
00685046	3	00632042	
00685199	4	00688348	00594917;00603054;00685589;00686192;00690278;00735918
00685589	5	00685199	
00685690	5	01013058	
00685849	6	00690278	00685987
00685987	7	00685849	
00686192	5	00685199	00686426
00686426	6	00686192	
00686564	4	00687584	00689196;00689827
00686739	5	00692380	00686982;00687125;00740956
00686982	6	00686739	
00687125	6	00686739	
00687320	1		
00687584	3	00672179	00686564;00687940;00688150;00689082;00759589;00802592
00687940	4	00687584	
00688150	4	00687584	
00688348	3	00672179	00594278;00603217;00685199;00688780;00688934;00734417;00742454;00900967;02462665
00688780	4	00688348	
00688934	4	00688348	
00689082	4	00687584	
00689196	5	00686564	
00689424	6	00689827	
00689639	5	00802592	
00689827	5	00686564	00689424
00690162	6	00690278	
00690278	5	00685199	00685849;00690162;00714537
00690510	4	00691086	00690702;00690810
00690702	5	00690510	
00690810	5	00690510	
00690947	4	00638236	
00691086	3	00672179	00608395;00690510;00691551;00691692;00692071;00692380
00691551	4	00691086	
00691692	4	00691086	
00692071	4	00691086	
00692380	4	00691086	00594097;00618785;00655686;00655929;00686739;00693078;00693282;00693431;00693600;00693710;00693909;00694095;00694346;00694673;00695546;00695834;00696407;00700022;00732985;02260917
00693078	5	00692380	
00693282	5	00692380	
00693431	5	00692380	
00693600	5	00692380	
00693710	5	00692380	
00693909	5	00692380	
00694095	5	00692380	
00694346	5	00692380	00694484
00694484	6	00694346	
00694673	5	00692380	00694938;00695167
00694938	6	00694673	
00695167	6	00694673	00695399
00695399	7	00695167	
00695546	5	00692380	
00695834	5	00692380	00696274;01782485;01831800
00696274	6	00695834	
00696407	5	00692380	00696632
00696632	6	00696407	
00696740	2	00646245	00696886
00696886	3	00696740	
00696992	2	00701581	00697241;00697527;00697808
00697241	3	00696992	
00697527	3	00696992	
00697808	3	00696992	
00697955	2	00646245	
00698180	2	00612810	
00698466	3	02169987	
00698618	2	00609334	
00698828	2	00646245	
00699185	2	00646245	
00699355	1		00648747;00676526;00700164;00700498;00701392;00717773;02163627;02506927;02517217
00699870	5	00674352	
00700022	5	00692380	
00700164	2	00699355	
00700338	2	00710367	
00700498	2	00699355	
00700621	3	00353480	00674196;00701100
00701100	4	00700621	
00701251	2	00772482	
00701392	2	00699355	
00701581	1		00620568;00620873;00696992;00701928;00702102;00702283;00702662;02313369;02356006
00701928	2	00701581	
00702102	2	00701581	
00702283	2	00701581	
00702474	3	02617665	00717446
00702662	2	00701581	
00702806	3	01649143	00682760;00683044;00703342;00703490;00703643;00703831;00703992;00704200;00704367;00704539
00703342	4	00702806	
00703490	4	00702806	
00703643	4	00702806	
00703831	4	00702806	
00703992	4	00702806	
00704200	4	00702806	
00704367	4	00702806	
00704539	4	00702806	00704735;00705076
00704735	5	00704539	00704950
00704950	6	00704735	
00705076	5	00704539	
00705278	3	00632042	
00705474	8	00814706	
00705641	4	00736077	00713544
00705839	8	00814706	
00706015	5	01770600	
00706154	2	00630153	
00706456	2	00630153	00680201;00706861;00708009;00708633;00709957;00710205;00711208;00711834;00712869;00796643
00706861	3	00706456	
00706993	2	00710367	00631551;00707283;00707813
00707283	3	00706993	00707544
00707544	4	00707283	00707690
00707690	5	00707544	
00707813	3	00706993	
00708009	3	00706456	00708386;00708522
