portend	00873606
prognosticate	00873606;00919743
omen	00873606
presage	00873606
betoken	00873606;00923271
foreshadow	00873606
augur	00873606;00920442
foretell	00873606;00919743;00976205
prefigure	00873606;01640535
predict	00873606;00919743
alarm	00874096;01786469
alert	00874096
rede	00874568;00940278
advise	00874568;00875364;00876925
counsel	00874568
tip off	00875151
notify	00875364
give notice	00875364;02407967
send word	00875364
familiarize	00875857
familiarise	00875857
verse	00876378;01706373
suggest	00876925;00929401;00932330;00932768
proposition	00877482
misadvise	00877635
misguide	00877635;02004320
feed back	00877731;02315137
propound	00877863
consult	00877973;00878196;00878614;00879090
confer	00878196;02268154
confabulate	00878196;01040538;01638429
confab	00878196;01040538
collogue	00878525
look up	00878614
confer with	00879090
cue	00879379
state	00879667;01011267;01063503
put forward	00879667;00881061;01633150;02378876
bow	00879879;00900454;01733174;02044118;02066560
defer	00879879;02648898
report out	00880733
make a motion	00880877
nominate	00881061;02401347;02401858;02406665
declare oneself	00881285
pop the question	00881285
volunteer	00881623;02429831;02429959
flatter	00881748
blandish	00881748
adulate	00882039
stroke	00882179;01127034;01127148;01228534
eulogize	00882301
eulogise	00882301
toady	00882499
truckle	00882499;02709292
bootlick	00882499
kowtow	00882499;02044554
kotow	00882499
suck up	00882499;01541851;01808720
curry favor	00882850
curry favour	00882850
court favor	00882850
court favour	00882850
butter up	00883055
brown-nose	00883055
compliment	00883182;00883422
congratulate	00883182;00883519;00885368;01776419
felicitate	00883519
rave	00883741;01053828;02497703
gush	00883741;01518922;02072341
commend	00883916;00884044;00884469;00884633;01693064
speak of the devil	00884203
boast	00884747;02637740
tout	00884747;00973492
shoot a line	00884747
brag	00884747
gas	00884747;01127799
vaunt	00884747
gasconade	00884747
gloat	00885156;02171305
promise	00885532;00885838;00919743;02746427
pledge	00886061;00886467;00887802;01177764;02304230
plight	00886061;00888123
swear off	00886335
article	00886603
oblige	00886738;00887446;02512195
obligate	00886738;02353178;02512195
indenture	00887090
indent	00887090;01279737;01282234;01282436;01749185
tie down	00887289;01289516
disoblige	00887694;02513385
collateralize	00887978
betroth	00888123
affiance	00888123
vow	00888280;00888499
inscribe	00888846;00996121;00999178;01003053;01324555;01586265;02476750
commit	00888984;02275982;02353564;02354208;02380559;02588700
rededicate	00889671
take the veil	00890040
undertake	00890307;00891076;01654835;02545352;02575545
stipulate	00890547;01020937;01021481
guarantee	00891076;00891621;00892111;00893457
underwrite	00891261;00892737
subvention	00891261
subvent	00891261
secure	00892111;01309085;01343121;01425540;02243552;02354702
reinsure	00893062;00893255;02256317
warrant	00893457;00898453
thank	00893836
give thanks	00893836
apologize	00894444;00896259
apologise	00894444;00896259
excuse	00894688;00894956;00895399;00895742;00896259;00907805
condone	00894688
explain	00894956;00941308;01067478
alibi	00895262
let off	00895399
exempt	00895399;02570061
frank	00895601;01276668
beg off	00895742
take the fifth	00896020
take the fifth amendment	00896020
defend	00896689;01019652;01093838;01130221;01132302;01151604;02587760
fend for	00896689
take sides with	00897044
take someone's side	00897044
stand up	00897237;01119504;01548893;01549550;01987278;01987611;02624768
stick up	00897237;02282293
cover for	00897451
uphold	00897613;00898147;02685709
vindicate	00897737;00906447;00906643
shake hands	00899782
cross oneself	00900331
bow down	00900454;02067538
congee	00900681;02012993
conge	00900681
take a bow	00900804;00900967
curtsy	00901115;02044394
salaam	00901610
welcome	00902346;01472727;02241988
usher out	00902491
say farewell	00902724
reintroduce	00903227
re-introduce	00903227
precede	00903562;02003250;02412896;02698528;02718318
preface	00903562
preamble	00903907
prologize	00904052
prologuize	00904052
prologise	00904052
absolve	00904187;00905665
wash one's hands	00904608
wish	00904886;00905052;00905166;01828281;01828474;01828678
forgive	00905339;02570341
shrive	00905665
acquit	00905999;02523827
assoil	00905999
exonerate	00905999
exculpate	00905999
whitewash	00906831;01272266;02152539
pardon	00907352;00907805
amnesty	00907630
extenuate	00907990
convict	00908320
reconvict	00908590
sentence	00908688
foredoom	00909019
kick	00909100;01115404;01199057;01373226;01374119;01374421;01940092;02052460
plain	00909100
sound off	00909100;01029677;01654652
quetch	00909100
kvetch	00909100
backbite	00909610
bitch	00909610;00912926
heckle	00909753;01599893
whine	00909883;01044403;01843222;02176108
grizzle	00909883;01809351
yammer	00909883;01049253
yawp	00909883;01048352
foster	00910304;02546266;02560130
nurture	00910304;01205348;02545454
patronize	00910574;00910930;02224722;02471557
patronise	00910574;00910930;02224722;02471557
patronage	00910574;01187544
keep going	00910574;02629427;02690077
condescend	00910930;02523493;02597468;02597611
stoop to	00911087
murmur	00911172;01045986
mutter	00911172;01046405
grumble	00911172;00911526;01047591;02191766
gnarl	00911172;01283411
grouch	00911526
coo	00911849;00911953
protest	00912088;01013569;02527076
declaim	00912317;01053236
inveigh	00912317;00913214
raise hell	00912607
make a stink	00912607
raise a stink	00912607
repine	00912844
gripe	00912926
grouse	00912926;01145494
crab	00912926;01142491;01906671;01936557
beef	00912926
squawk	00912926;01050811
bellyache	00912926
holler	00912926;00915018;00917376
lament	00913303;01806201
bewail	00913303
bemoan	00913303
regret	00913515;00913714;01800593;01800935
exclaim	00914001;00979368
cry out	00914001
outcry	00914001;01107597
yell	00914786;00915018
scream	00914786;00915018;02177780
shout out	00915018;00917218
hollo	00915018;00915748;00915838
squall	00915018;01049135;02775977
hurrah	00915935
halloo	00916014;01233704
shriek	00916373
shrill	00916373
pipe up	00916373;01052437
pipe	00916373;01674540;01731563;01954154
yowl	00916587;01049253
caterwaul	00916587
interject	00916722
interpose	00916722;02083298;02103242;02544431
throw in	00916722;01085437;02361973
vociferate	00917218
holler out	00917376
thunder	00917558;01048459;02093059;02776493
whisper	00917783
speak up	00918076;01029677
enthuse	00918632;01834134
rhapsodize	00918736;00956169
rhapsodise	00918736;00956169
venture	00918880;02378427;02550969
hazard	00918880;02550045;02550969
second-guess	00919508;00919622
outguess	00919622
forebode	00919743
vaticinate	00920283;00928673
wager	00920551;01158153
guesstimate	00920717
redetermine	00921931
watch	00922307;02133118;02136428;02154940;02155378;02156396;02460829
refract	00922900;02116321
signal	00923271;01041202
blaze	00923996;01137512;02018715;02770396;02770572
signpost	00924291
signalize	00924409;00926583;01041202;02301945
signalise	00924409;00926583;01041202;02301945
singularize	00924612
singularise	00924612
buoy	00924742;01221076;01908788
record	00924838;01000444;01002259;02110264
surcharge	00925452;01491184;01491343;01752270;02031880;02324030;02325753
finger	00926402;01212242;01212517;01317233
point out	00926583;01015239;01060446
call attention	00926583
foreshow	00926748
scruple	00927343;01798206;02647382
marvel	00927461;00927706
explicate	00927844;00941308
formulate	00927844;00982485;01635953;01636715
reformulate	00928281
hint	00929401
intimate	00929682;00932768
adumbrate	00929682;01008466
insinuate	00929682;02083102
clue in	00929871
contraindicate	00930437
convey	00930591;01062889;01435927;02081903;02084180;02226236;02236443
imply	00931801;00932561;02641270;02642216;02643005
connote	00931801;00933194
rip out	00932156;01353852
evoke	00932330;01633150;01634074;01650408;01763170
paint a picture	00932330
predicate	00933194;01019010;01019231
denote	00933429;00934123;00976399
signify	00933814;00934286;01041726
import	00934598;02237504;02351132
twist around	00934760
convolute	00934760;01283787
euphemize	00935069
euphemise	00935069
speak in tongues	00935201
voice	00935365;00954214
tone down	00935528;02195757
unwrap	00935783;01286874
disclose	00935783;02142175
let on	00935783
reveal	00935783;02147756;02148706
divulge	00935783
uncover	00935783;01342187;02142175
muckrake	00936776
out	00937173;00937296;00937488
come out of the closet	00937488
unmask	00937663;01361276
leak out	00938201
bewray	00938362
confide	00938497;02354208
unbosom	00938680
sell someone out	00938795
nark	00938943;01791774
spill the beans	00939238
let the cat out of the bag	00939238
tattle	00939238;01038676
blab	00939238;01038676
peach	00939238
babble	00939238;01039522;01067652;02192368
sing	00939238;01045759;01069838;01733312;01734912
babble out	00939238
blab out	00939238
keep quiet	00939649
shut one's mouth	00939649
keep one's mouth shut	00939649
spell out	00939909;01007949;01704008
misspell	00940177
deconstruct	00940779
re-explain	00940930
commentate	00941066;00963618
account for	00941652;02641114
obfuscate	00942245
express	00942415;00945869;01033789;01062889;01063503;01354457;02148923
utter	00942415;00944022;00985856;02047744
give tongue to	00942415
pour out	00943597;02073716;02074078;02074224
miaou	00943751
miaow	00943751
speak	00944022;00964479;00965602;00991233;02140072
mouth	00944022;01042579;01435107
whiff	00945468;01201254;01412542;02105139;02129497
talk of	00945595
talk about	00945595;01036184
blubber out	00945764
evince	00945869
give vent	00946580
drone	00946820;02192888
drone on	00946820
recite	00947287;00948137;00955248;01053236;01707313
rattle down	00947680
rattle off	00947680
reel off	00947680;01526308
spiel off	00947680
roll off	00947680
list	00947885;00948787;02042636;02042858;02477646
enumerate	00948137;00950103
itemize	00948137;00948620
itemise	00948137;00948620
define	00949109;00959410;02617665;02704161;02742653
count down	00949749
miscount	00950634
census	00950739
paginate	00951125
tot	00951320
tot up	00951320
sum	00951320;02758570
sum up	00951320;01009951;02758570
summate	00951320;02383274
tote up	00951320
tally	00951320;00951873;01114241;02663315
add up	00951320;02625692;02633444;02651091
chalk up	00951873;02326225
remand	00952006;02500005
send back	00952006
take a dare	00952238;00952369
pick up the gauntlet	00952238
weigh	00952463;02651923;02652148;02710477;02710678
devoice	00952702
lilt	00952968
palatalize	00953101
palatalise	00953101
nasalize	00953238;00953431
nasalise	00953238;00953431
mispronounce	00953633
misspeak	00953633
platitudinize	00953801
tsk	00953943
tut	00953943
tut-tut	00953943
narrate	00955248;00956303
yarn	00956070
publicize	00956640;00977934
publicise	00956640;00977934
hype	00956940
bulletin	00957065
lucubrate	00957633
expatiate	00957633
exposit	00957633;01003339
expound	00957633;01003339
embroider	00958437;01671502
lard	00958437;01683564
aggrandize	00958437
aggrandise	00958437
dramatize	00958437;00990319;01705170
dramatise	00958437;00990319;01705170
characterize	00958719;02703792
characterise	00958719;02703792
disambiguate	00959210
redefine	00959581;02617862
echo	00959711;02188233;02681269
cuckoo	00959977
reecho	00960110;02188711;02188840
parrot	00960206
reiterate	00960366
ingeminate	00960366
restate	00960366
retell	00960366;01638718;01707313
perseverate	00960855
ditto	00961059
harp	00961399;01736594
hark back	00961556
retranslate	00962401
mistranslate	00962485
dub	00962594;01030649;02404327
phrase	00963146;00982485
comment	00963361;01035061;01060446
annotate	00963361;01708812
paraphrase	00963768
rephrase	00963768
reword	00963768
lexicalize	00964222
lexicalise	00964222
spiel	00965187;01728336
dogmatize	00965315;00982940
dogmatise	00965315;00982940
cheek	00965484
run on	00965904;02690077
smatter	00965993;01039522;02421160
talk turkey	00966397
monologuize	00966510
monologuise	00966510
soliloquize	00966510
soliloquise	00966510
converse	00966726
broach	00966943
report	00967067;00967422;00967574;00967719;00968841;00969130
announce	00967903;00976205;00976399;00977459
check in	00968184
sign in	00968184
clock in	00968362
punch in	00968362
clock on	00968362
clock out	00968672
punch out	00968672
clock off	00968672
publish	00969657;01748492;01749530
circulate	00970243;00971905;02046082;02046294;02046733;02047080
circularise	00970243;02047558;02460071
distribute	00970243;01381221;01506762;02047080;02206426;02299397;02485579;02760473;02760571;02760730
disseminate	00970243
broadcast	00970243;00975088;01503823
spread	00970243;00971905;01381221;01382787;01582662;01614650;01614805;02064069;02086937;02695141
diffuse	00970243;01231635;02064069
pass around	00970243;02047080
podcast	00970994
satellite	00971169
sportscast	00971292
sow	00971402;01503512;01503986
telecast	00971538
televise	00971538
colorcast	00971801
bandy about	00972139
propagandize	00972764;00972905
propagandise	00972764;00972905
misname	00973356
miscall	00973356
pronounce	00973682;00980581
send	00975088;01033289;01064577;01091334;01439891;01954657;01955339;02353564
transmit	00975088;01438013;02084180;02236443
rebroadcast	00975920
sign off	00976063
annunciate	00976205
harbinger	00976205
blazon out	00976818
trump	00977234;01080628;01111670;02183598
trump out	00977234
blare out	00977366
blat out	00977366
count off	00977765
advertise	00977934;00978685
advertize	00977934;00978685
headline	00978256;02337441
ballyhoo	00978397
promote	00978685;01082628;01082916;02402779;02560630
bill	00979185;00993932;02325354
clarion	00980087;01737875
articulate	00980401;00980581;00982485;02359283;02628718
enunciate	00980401;00980581
enounce	00980581
retroflex	00981443;02040343
subvocalize	00981699
subvocalise	00981699
syllabize	00982020;01566117
syllabise	00982020;01566117
drawl	00982208
labialize	00982371
labialise	00982371
give voice	00982485
word	00982485
formularize	00983115
formularise	00983115
couch	00983308
bumble	00983576;01905126;02533317
stutter	00983576
stammer	00983576
falter	00983576;01905126;01905282;02746079
rasp	00983846;01389560
blurt out	00983976
blurt	00983976
blunder out	00983976
blunder	00983976;02055471;02572142
lisp	00984210
inflect	00984325;00984546
stress	00985365;01015376;01802463
accent	00985365;01015376
accentuate	00985365;01015376
vowelize	00985667
vowelise	00985667
let loose	00985856;01478166
gurgle	00987366;01172846;02182420;02192368
nasale	00987625
bite out	00987738
troat	00987955
volley	00988343;01077891;01380236;01601176;02033337
chorus	00988782;01734680
depict	00989103;01690851;01692151
actualize	00989902;01648288
actualise	00989902;01648288
overdramatize	00990724
overdramatise	00990724
portray	00990922;01692151;01692666;01727567
delineate	00991116;01585566;01693274;02617665;02742653
take the floor	00991522;01987522
speechify	00992040
harangue	00992281
approach	00992424;01853713;02057865;02444146;02709812
come up to	00992687
misdirect	00993057;02004320;02585532
misaddress	00993057
instrument	00993183;01711784;02345539
re-address	00993296
edify	00993417
disabuse	00993609
post	00993715;01001760;01033142;01033289;01091334;01573231;01594397;01594542;01963964;02237977;02390776;02478754
placard	00993932;01594756
gesticulate	00994073
gesture	00994073
motion	00994073
telepathize	00994836
telepathise	00994836
write	00995046;01000931;01009072;01694952;01696729;01702148;01703755;01709353
write in	00995498;02467230
style	00995653;01030475;01670789
apostrophize	00995799
apostrophise	00995799
encode	00995937
code	00996121;01592644
encipher	00996121
encrypt	00996121
write in code	00996121
decode	00996499
decrypt	00996499
transliterate	00996727
notate	00997331
romanize	00997570
romanise	00997570
braille	00997761
rewrite	00997883;01704793
revise	00998147;02438396
rubricate	00998855;01687852;01760719;02552407
undersign	00998964
autograph	00999178
initial	00999352
countersign	00999477
execute	00999704;01644397;01716563;02488856;02489797;02569242;02569775
endorse	00999839;02452658;02459338;02562643
indorse	00999839;02452658;02459338;02562643
cosign	01000075;02470568
co-sign	01000075;02470568
tape	01000444;01005094;01334500
overwrite	01001124
tape record	01001315
prerecord	01001474
accession	01001613
ring up	01002103
put down	01002259;01022365;01329210;01492094;01503011;01547474;01804404;01985050
chronicle	01003181
set forth	01003339;02018017
file away	01003688;01387292
trademark	01004206;01591797
log	01004526;01261392
log up	01004663
clock up	01004663
film	01004785;01715824
videotape	01005094
photograph	01005294;02740528
retake	01005633;01442223;02308993
reshoot	01005786
x-ray	01005930;02154216
underline	01006280;01016618
underscore	01006280;01016618
quote	01006448;01025268;01025583;01025934
notch	01006595;01279534
typewrite	01006737
handwrite	01007254
backspace	01007418
double-space	01007593
triple-space	01007699
touch-type	01007827
jot down	01008101
jot	01008101
scribble	01008284;01751011
scrabble	01008284;01317100
sketch	01008466;01701523
outline	01008466;01693274;01705493
correspond	01008855;02639615;02663315;02705339
drop a line	01009072
cable	01009249;01291524
telegraph	01009249
radio	01009522
fax	01009703
telefax	01009703
facsimile	01009703
summarize	01009951;02758570
summarise	01009951;02758570
precis	01010464
docket	01010573;01010746
recapitulate	01010930;01731369;01739025
recap	01010930
rehash	01011124;01164945
hash over	01011124
aver	01013058;01018011
swan	01013058;01873886;01885173
reaffirm	01013950
reassert	01014100
circumstantiate	01014801
reconfirm	01014914
depose	01015049;02410394
depone	01015049
emphasize	01015376;01016618
emphasise	01015376;01016618
topicalize	01015865
point up	01016195
drive home	01016371;02363326
ram home	01016371
press home	01016371
testify	01016830;01017253
take the stand	01016830
bear witness	01016830;01017253
adduce	01017875
abduce	01017875
allege	01018011
asseverate	01018787
swear in	01019510
counterclaim	01020654
reassure	01021817;01770259
note	01022014;01022943;02122959;02123398
mention	01022014;01025080;01026199
remark	01022014;01060446
set down	01022365;01492094;01503011;01504761;01983255;01983915
dash down	01022603
dash off	01022603;01704514
take down	01022943;01665698;01804404;01977139
exemplify	01023137;02729608
illustrate	01023137;01672316;01691296
instance	01023137
fix up	01023638;01205989
firm up	01023880
particularize	01023982
particularise	01023982
overgeneralize	01024266
overgeneralise	01024266
universalize	01024749
universalise	01024749
misquote	01025790
underquote	01026075;02356612
advert	01026199;01028737;02174871
namedrop	01027098
bring forward	01027464;01997958
slip in	01027611
sneak in	01027611;01231430
drag up	01027794
dredge up	01027794
cross-refer	01027944
allude	01028737
drive	01028984;01144916;01145082;01184038;01313624;01410376;01410558;01508789;01512216;01514891;01519166;01649842;01934070;01934453;01934845;01943412;02060895;02061580;02412046;02413411;02511007;02748107
append	01029183;01331195;01331387
supply	01029183;01185006;02332196;02484912
toss in	01029370
speak out	01029677
editorialize	01029933
editorialise	01029933
baptize	01030088
baptise	01030088
christen	01030088
title	01030475;01031533
nickname	01030649
rename	01031245;02402123
go under	01031401;01974660;01993887
entitle	01031533;02403605;02452235
term	01031675
tag	01031793;01591414;01603521;01705892;02005890
denominate	01032165
excommunicate	01032430;02407254
unchurch	01032430
covenant	01032865;02480203
brand	01033142;01591797;02513894;02514312
mail	01033289;01440525
airmail	01033999
e-mail	01034323
email	01034323
netmail	01034323
spam	01034587
network	01034712
express-mail	01034902
disk-jockey	01035218
disc-jockey	01035218
dj	01035218
handle	01035399;01213301;01226979;01808381;02441196;02519853
plow	01035399;01745745;02101131
sugarcoat	01035814;02200824
descant	01036519;01052523;01714695
talk shop	01036638
browbeat	01037071;01785339
bully	01037071;01785339
compromise	01037252;01037675;01038464
whore	01037919;01430328;02586662
give and take	01038060
queer	01038191;02563998
scupper	01038191;01140630
endanger	01038191;02702962
peril	01038191;02702962
chatter	01038676;01039175;01040538;01556651;02190307
prate	01038676
tittle-tattle	01038676
twaddle	01038676
clack	01038676;01056721;02176571
maunder	01038676;01046405;01886074
prattle	01038676
blabber	01038676
gabble	01038676
yack	01039370
yack away	01039370
rattle on	01039370
yap away	01039370
blather	01039522
blether	01039522
blither	01039522
flirt	01039782;02442312
butterfly	01039782;01616825;01904149
coquet	01039782
coquette	01039782
philander	01039782;02597066
chew the fat	01040538
shoot the breeze	01040538
chat	01040538
chitchat	01040538
chit-chat	01040538
chaffer	01040538;02264354
natter	01040538
gossip	01040538;01043826
claver	01040538
shmooze	01041034
shmoose	01041034
schmooze	01041034
schmoose	01041034
jawbone	01041034
wigwag	01041903;01449743
semaphore	01042030;01042150
heliograph	01042272
lip-synch	01042792
lip-sync	01042792
close up	01042933;01294544;01479113;02431242
clam up	01042933
dummy up	01042933;01626693
belt up	01042933
button up	01042933
be quiet	01042933
keep mum	01042933
beckon	01043287;01043516;01811018
dish the dirt	01043826
rumor	01044100
rumour	01044100
bruit	01044100
rap	01044304;01416942;01719856;02189819
hoot	01044597;01055093
pant-hoot	01044867
grunt-hoot	01044984
grunt	01045103
whistle	01045313;01045484;01045759;02097366;02097512;02188072
wolf-whistle	01045640
susurrate	01046249
mumble	01046405;01177521
mussitate	01046405
groan	01047291
moan	01047291
growl	01047591
rumble	01047591;02191766
vroom	01048229
sough	01048687
purl	01048687;01672039;01672173;01675228;02051599
ululate	01048804
yawl	01048804
yaup	01048804
waul	01049135
wawl	01049135
wrawl	01049253
bay	01049823;01049945
yelp	01050043
yip	01050043
yap	01050043
bleat	01050202;01050364
blate	01050202
blat	01050202
baa	01050202
bellow	01050441;01050590
screak	01050811;02176108
skreak	01050811;02176108
skreigh	01050811
screech	01050811;02176108
chirk	01051012
croon	01051342
chant	01051609;01068797
intone	01051609;01052185;01068797
intonate	01051609;01052185
cantillate	01051609
singsong	01052037;02099974
yodel	01052523
warble	01052523;01052768
trill	01052768;01057138
quaver	01052768;01052990
waver	01052990;01872244;01880900;01882712;01905282;02646524;02746079
perorate	01053445;01053570
rant	01053828
mouth off	01053828
jabber	01053828
spout	01053828;02072341
rabbit on	01053828
cheep	01054173
chirp	01054173;01734544
chirrup	01054173
churr	01054434
whirr	01054434;02193033
chirr	01054543
meow	01054654
mew	01054654;01062070
purr	01054808;02193033
make vibrant sounds	01054808
cronk	01055211;01066423
claxon	01055367;02187621
chitter	01055495
twitter	01055495
siss	01055643;01056058
sizz	01055643;01056058
sibilate	01055643;01056058;01056271;01057276
hee-haw	01056425
oink	01056566
cluck	01056721
moo	01056890
low	01056890
flap	01057430;01823849;01884881;01905776;02097668;02097888
hum	01057701;01058086;02191487;02712465
cackel	01057974
gaggle	01058652
bridle	01058790;01303241;01790111
jam	01058906;01479113;01495601;01527086;01527965;01997700;02068059
barrage jam	01059214
point jam	01059430
spot jam	01059581
blanket jam	01059709
mince	01059908;01563365;01933880
scranch	01060096
scraunch	01060096
gobble	01060298;01176230
notice	01060446;01060995;02122959;02158938
wisecrack	01060752
kibitz	01060867
kibbitz	01060867
neigh	01061615
nicker	01061615
whicker	01061615
whinny	01061615
caw	01061937
catcall	01062781
pin on	01063353
haw	01063726
hem	01063821;01332414
hem and haw	01063903
rubbish	01064187
send off	01064577;01518423;01958986
come over	01065551
share	01065952;02299140;02300169;02300511;02724184
thrash out	01066173
hammer out	01066173
unspell	01066718
write out	01066821;01758384
think twice	01068314
gulp	01069024;01204688
hurl	01069686;01509775;02066140
write up	01070156;01758384
traverse	01070402;01916152;02691213
seek	01072011;01318273;01843112;02245263;02535833
stet	01072990;02607677
message	01073350;01073496;01073654
pluralize	01073938
pluralise	01073938
harsh on	01074155
compete	01074673
vie	01074673
try for	01075218
snooker	01076599;02584469
misplay	01077437;01653237
fumble	01077720;01213583;01317398;02055471;02533317
replay	01078276;01083394;01729407;01742228
cricket	01078410
backstop	01078523
fullback	01078643
quarterback	01078763
cradle	01078907;01224741;01539451;01558430;01880728;02545959
bluff out	01079346
stalemate	01079596
castle	01079722
serve	01079961;01097629;01182648;01183592;01430644;01441318;02416751;02546367;02546948;02599263;02675578;02676187;02676367;02676679;02714981
ace	01080152;01087541;01115792;02528247
ruff	01080628
overtrump	01080819
crossruff	01080966
front	01081565;02699161
breast	01081565;02025001;02716118
take the bull by the horns	01081732
meet	01081873;01185870;01208316;02026650;02026953;02114536;02433771;02492581;02602110;02716276;02745355
encounter	01081873;02026953;02253273;02736201;02745355
play off	01083545
run off	01083898;01740180;02006752;02014892;02071817;02077642;02078114
fistfight	01084546
participate	01084999;02455121
drop out	01085437;02388080;02388316
fall by the wayside	01085437
drop by the wayside	01085437
throw in the towel	01085437
quit	01085437;02012411;02232269;02387509;02686624
chuck up the sponge	01085437
demolish	01085766;01199565;01660001;01660252
destroy	01085766;01329210;01566925;01622948
cut to ribbons	01086331
face off	01086459
bully off	01086459
tee off	01086581
par	01086742
umpire	01087648
hinder	01087885;02456614;02563025
race	01088514;02062918;02063390;02374947
boat-race	01089265
horse-race	01089376
jockey	01089485;01107035;01112554
arm	01089608;02339863
gird	01089608;01305514;01470546
rearm	01089970;02340074
re-arm	01089970
forearm	01090140
disarm	01090246;01090416;01834387
demilitarize	01090246;01101801
demilitarise	01090246;01101801
unarm	01090416
demobilize	01090603;01100617
demobilise	01090603;01100617
demob	01090603
man	01090958;02426091
staff	01091160;01098150
station	01091334
garrison	01091548
team	01091696
team up	01091696
embed	01091834;01531609
crew	01092025
gang	01092148
gang up	01092148
aggroup	01092289
pool	01092518;02300803
brigade	01092627
fight	01092746;01093838;02412468;02595732
struggle	01092746;01507690;01925765;02412468
join battle	01093571
tug	01093709;01455529;01455720;01455867;01456857;01457247;02412046
fight back	01093838;01094695
fight down	01093838
recalcitrate	01094255
get back	01094539;01113995;01156228
battle	01094777
combat	01094777
dogfight	01095237;01651915
war	01095583
blitzkrieg	01095776
go to war	01095876
take arms	01095876
take up arms	01095876
make peace	01095998
campaign	01096197;01096497;02595732
take the field	01096197;01157020
crusade	01096355;02595732
barnstorm	01097072;01097309
whistlestop	01097494
sit	01097992;01545905;01546780;01961388;01988916;02028720;02147248;02461692;02697056;02698724
officiate	01098908;02387229
function	01098908;01528454;02676679
caddie	01099271
caddy	01099271
soldier	01099442
enlist	01099603;01099911;02244933
sign up	01099720;02415071
draft	01099911;01687477;01705493
muster in	01099911
muster out	01100154
recruit	01100863;02245101;02476750
levy	01100863;02311442
conscript	01101117
remilitarize	01101631
remilitarise	01101631
win	01102556;01113439;02293158;02295101;02529837
romp	01102978;01887709;01930831
sweep	01103363;01396368;01396650;01596684;01873556;01874036;02683607;02691213;02694245
outpoint	01103514;01950138
outscore	01103514
homer	01103629
count out	01103724
beat out	01104324;01884553
vanquish	01104324
walk over	01105078
worst	01105408
pip	01105408;01139564;02490159
wallop	01105591;01418461
whomp	01106014;01419816
lurch	01106104;01868620;01928835;02101822;02645559
skunk	01106104
get the best	01106429
have the best	01106429
overcome	01106429;01110559;01111038;01813288
spreadeagle	01106659
rout	01106659;01111362;01284385;01285016
get the jump	01106787
cheat	01107035;02579332;02580591;02582588
chouse	01107035
shaft	01107035;02367600
screw	01107035;01355509;01355699;01355872;01429048
outwit	01107263
overreach	01107263;02531534
outsmart	01107263;01112658
outfox	01107263;01110217
outshout	01107597
outroar	01107707
outsail	01107796
outdraw	01107937
surpass	01108050;02055618;02675266;02679754
outstrip	01108050;02086042
outmatch	01108050
outgo	01108050
exceed	01108050;02674870;02675266
outdo	01108050;01111670
surmount	01108050;01111038;02003114;02700390
outperform	01108050
outsell	01108788;01108915
outpace	01109081
upstage	01109435;02090349;02521393
outshine	01109665;02769124
outrange	01109850
outweigh	01109955;02651681
outbrave	01110036;01119637
out-herod	01110116
take the cake	01110306
shame	01110464;01796316;02513727;02552922
get the better of	01110559
defeat	01110559;02479111
bulldog	01111226;01121448
rout out	01111362;02060390;02297226
outflank	01111670;02089693
best	01111670
scoop	01111670;01315031
outfight	01111842
nose	01112055;01427004;01877044;01998160;02129688;02173563
outgeneral	01112184
manoeuver	01112274;01935739;02374389
maneuver	01112274;01935739;02374389
manoeuvre	01112274;01935739;02374389
outmaneuver	01112658
outmanoeuvre	01112658
overpower	01112928;01813288
overmaster	01112928
outmarch	01113291
pull ahead	01113439
make headway	01113439
get ahead	01113439
gain ground	01113439
steal	01113883;01892288;02326737
win back	01113995
place-kick	01115262;01373709
eagle	01115559;01601558
walk	01115898;01143080;01886163;01908923;01910816;01911069;01916886;01963635;02475941;02524505
drive in	01116045;01355699;01984314
fall behind	01116231;02001894
keep step	01116561
keep pace	01116561
checkmate	01116893
mate	01116893;01295488;01431486
sic	01117424
get even	01117829;01156228
surrender	01118003;02240011
resist	01118334;01119003;02527076;02589630;02713660;02760892
fend	01118334;02594278
withstand	01119003;02712676
stand out	01119398;01936805;02679754;02680375
hold off	01119743;02647547
nail	01119902;01217701;01360534;01404426;02292225;02528247;02530563
capitulate	01120230
subject	01120710;02115410;02502465
aggress	01120867
submarine	01122221;01227921;01242752;01515553;01874667
set on	01122487
blindside	01123030;02602727
harass	01123177;01793315
reassail	01123470
pepper	01123738;02200527
pelt	01123738;01510546;02763991
pin	01124039;01209769;01370967;01447342
duel	01124374
rival	01124620;02677976
emulate	01124831;02681081;02681512
outrival	01125056
outvie	01125056
joust	01125162
tilt	01125332;01888570;01888967;02042202
chicken-fight	01125456
chickenfight	01125456
tourney	01125585
feud	01125687
skirmish	01126191
slice	01126815;01257041;01411612;01561837
chop	01126961;01259737;01260655;01418108;01762254;01875464
counterattack	01127510
counterstrike	01127510
take the count	01127635
remain down	01127635
teargas	01127984
mine	01128150;01165936
countermine	01128308;02549304
storm	01128477;01589521;02728891;02775858;02776128
blitz	01128645
invade	01128786;01230052;02023568;02660781
beset	01129126;01519987;01793315
set upon	01129126
blockade	01129272;01129387;01480632;02563025
seal off	01129272;01356709
block off	01129387;01480024;01480632
barricade	01129501;01129641;01480632
barricado	01129501
beleaguer	01129837;01807344
surround	01129837;01133033;01469999;01571714
hem in	01129837;01610620
bulwark	01130497
